,Date,User,Tweet,Like,Location,Reply,Retweeet,Classification
336,2022-10-20 10:12:54+00:00,livredamourfr,"📚 La contre-attaque du milliardaire déguisé https://t.co/8LRQgYYwLq  | Livre Audio Complet | Partie 1 Dans le gymnase d'une université ... https://t.co/tSQ01JxhCy 
#maevaghennam #ARGENTINA #Nehuda #Julien #Zemmour #RATP #Zemmour #romancenovels #Livre #romancereads #livres #audio https://t.co/OiOJ3OZs5Y",0,France,0,0,neutre
337,2022-10-20 10:12:33+00:00,livredamourfr,"Livre audio 👜La contre-attaque du milliardaire déguisé https://t.co/6qt2gQTMgo  Ler online https://t.co/8LRQgYYwLq Auteur: Rickie Appiah
#romancenovels #booktwt #books #video #livres #Livre #novel #Telegram #maevaghennam #ARGENTINA #Zemmour #RATP #Laurel #Longoria #Ronaldo𓃵 https://t.co/5e4o0tDpVi",0,France,0,0,neutre
338,2022-10-20 10:06:50+00:00,Bus_TVM,"[#JeudiPhoto📸] Qui était Marcellin Berthelot (1827-1907), qui a donné son nom à l'arrêt #BusTVM ? Il s'agit d'un chimiste, biologiste et homme politique français, qui a été élu sénateur, ministre des affaires étrangères et ministre de l’instruction publique. #RATP https://t.co/9MOtkTpRUS",2,,0,0,positif
339,2022-10-20 10:06:25+00:00,Ligne14_RATP,"[#travaux #ligne14] La ligne est fermée :
➡️ les lundis, mardis, mercredis et jeudis soir, jusqu'au 22/12, dès 22h (sauf les 31/10, 1/11 et 10/11)
➡️ le dimanche 30 octobre jusqu'à midi
➡️ les 19, 20 et 27/11 toute la journée
#RATP 👉 https://t.co/mhOdNPbBUH https://t.co/9zy0sqhaaF",5,,1,2,positif
340,2022-10-20 10:04:26+00:00,Next_Alert,"[#travaux #ligne13] En raison de travaux, votre ligne est fermée entre les stations Porte de Vanves et Châtillon Montrouge, du 17 au 20 octobre inclus, à partir de minuit. #RATP Plus d'infos 👉 https://t.co/4o5f4WuItT https://t.co/LOeXZDSU0N RT @Ligne13_RATP",1,"Paris, France",0,0,negatif
341,2022-10-20 10:03:41+00:00,Ligne13_RATP,"[#travaux #ligne13] En raison de travaux, votre ligne est fermée entre les stations Porte de Vanves et Châtillon Montrouge, du 17 au 20 octobre inclus, à partir de minuit. #RATP
Plus d'infos 👉 https://t.co/OeoaeMpVw1 https://t.co/vOr2ZuWITB",5,,0,1,negatif
342,2022-10-20 10:01:59+00:00,Ligne6_RATP,"[#travaux #ligne6] En raison de travaux de modernisation, votre ligne sera interrompue entre les stations Trocadéro et Charles de Gaulle - Etoile, du 29 octobre au 3 novembre 2022. #RATP
Toutes les infos 👉 https://t.co/pwb4gkxZhD https://t.co/wqpft6YQE2",2,,0,2,negatif
343,2022-10-20 10:01:41+00:00,Ligne4_RATP,"[#travaux #ligne4] En 2022, votre ligne est fermée :
➡️ du mercredi au jeudi dès 22h15, du 5/10 au 17/11 (sauf le 10/11)
➡️ du mardi au jeudi dès 22h15, du 22/11 au 22/12
➡️ le dimanche jusqu'à midi, jusqu'au 18/12
#RATP
Infos 👉 https://t.co/T6scN0jOEM https://t.co/NYGughHSMX",5,,0,1,positif
344,2022-10-20 09:55:50+00:00,bleuoccitanie,"C'est officiel : le Gersois et ancien Premier ministre Jean Castex choisi par Emmanuel Macron comme PDG de la #RATP

@JeanCASTEX

https://t.co/g9l0goUA7a",0,Toulouse,0,0,negatif
345,2022-10-20 09:54:58+00:00,PhilipPilat66,"@afpfr Lui qui se rêvait chef de gare, chauffeur de train, contrôleur à la #SNCF pour train de nuit ‼️
Finalement tête de gondole à la #RATP c'est le tube de l'année à #prades‼️🤔",0,,0,0,positif
346,2022-10-20 09:52:16+00:00,BrunoLacroix20,Patron de la #RATP une sinécure !! Quelle gourde .. https://t.co/XRPFToJLoK,2,Hexagone,1,0,negatif
347,2022-10-20 09:51:56+00:00,Next_Alert,"⚠️L'incident est terminé (avarie matériel roulant), le trafic reprend progressivement sur la #ligne8 #RATP RT @Ligne8_RATP",0,"Paris, France",0,0,positif
348,2022-10-20 09:51:26+00:00,Ligne8_RATP,"⚠️L'incident est terminé (avarie matériel roulant), le trafic reprend progressivement sur la #ligne8 #RATP",2,,1,0,positif
349,2022-10-20 09:50:33+00:00,Ligne9_RATP,✅ Le trafic est rétabli sur l’ensemble de la #Ligne9 #RATP,2,,0,0,positif
350,2022-10-20 09:46:57+00:00,joyPC37,"@paul_denton La #RATP serait donc considérée comme une entreprise privée ???
Déjà !",0,,1,0,negatif
351,2022-10-20 09:46:40+00:00,DroiteDeMarcq,"Jean Castex, candidat de Macron à la tête de la #RATP, ne pourra pas appeler ses anciens ministres https://t.co/PD51X5MP0c",0,Marcq-en-Baroeul (59),0,0,negatif
352,2022-10-20 09:44:58+00:00,Bassinrebel,@Anny690 @Fils2Psy #Castex recasé #RATP : il devait faire son stage préparatoire pour tester le confort d’un passager lambda !,0,Arcachon-Pyla33,1,1,positif
353,2022-10-20 09:44:30+00:00,RATPGroup_Terr,"La délégation a ensuite visité le centre bus de Lagny, avec les équipes #RATP et #RATPSolutionsVille. Un lieu qui a effectué sa transition énergétique avec brio, tout en développant la logistique urbaine.
Pour en savoir plus 👉 https://t.co/3CWdGaQgpD https://t.co/t8R54ft4MH",5,,1,0,positif
354,2022-10-20 09:41:50+00:00,tcabarrus,"Les recommandations absurdes de la #Hatpv adressées à #JeanCastex, futur Pdg de la #RATP 🙃 https://t.co/HJbcJ2A4sZ",20,"La Rochelle, France",2,4,positif
355,2022-10-20 09:37:12+00:00,DroiteDeMarcq,😁Même ce qui pourrait fonctionner Emmanuel Macron s'entête à le faire dysfonctionner… #JeanCastex #RATP https://t.co/oib90aOytQ,0,Marcq-en-Baroeul (59),0,0,positif
356,2022-10-20 09:35:10+00:00,fredbleboomer,#OQTF. #RATP    Dicton macronien : qui foire les OQTF récolte la RATP 🤣,0,"Ile-de-France, France",0,0,positif
357,2022-10-20 09:33:51+00:00,GerardBondeau,"🔴D'après @HATVP  @JeanCASTEX patron de la #RATP @RATPgroup ne pourra pas parler a ses patrons du #GOUVERNEMENT !
Qui croira cela ?

@Verhaeghe @CStrateges @edouardhusson @arpette71 https://t.co/qIrBfOzNGY",0,France 🇫🇷 ,0,0,negatif
358,2022-10-20 09:32:54+00:00,Ligne9_RATP,"⚠️L'incident est terminé (incident d'exploitation), le trafic reprend progressivement sur la #ligne9 #RATP",1,,1,0,positif
359,2022-10-20 09:30:11+00:00,byohan1991,Au secours... Ce sera tellement pratique ! #Castex #RATP https://t.co/GdhqqdV2l9,0,,0,0,neutre
360,2022-10-20 09:29:59+00:00,Ligne7_RATP,"[#Culture] Vous aussi réservez vos places pour le Festival Villes des @musiquesdumonde, qui se déroule, jusqu’au 13 novembre 2022, dans plus de 15 villes en Ile-de-France. 🎶 💃 🕺 #RATP
Plus d'infos sur cet événement #RATPpartenaire 👉 https://t.co/qCVnBdCpke https://t.co/Cy9W6nA7ZX",0,,0,0,positif
361,2022-10-20 09:29:32+00:00,YGallene,"Après avoir conduit la France (…..dans le mur) Castex va donc conduire un autobus à gaz oil, belle promotion ….🤬🥵 #ratp #castex  ….on comprend mieux pourquoi il. Renoncé aux reliques de premier ministre. Encore une communication perverse. Il ne peuvent s’en empêcher https://t.co/jC9PKZPZEI",0,Arles,0,0,negatif
362,2022-10-20 09:28:39+00:00,Ligne5_RATP,"[Culture] Jusqu’au 22 octobre, découvrez le jazz sous toutes ses formes avec le festival Jazz sur Seine, organisé par @ParisJazzClub. 🎷 Plus de 180 concerts dans 25 clubs parisiens et franciliens. Plus d’infos sur cet événement #RATPpartenaire 👉 https://t.co/y0y6TgoflK #RATP https://t.co/C555LPdMJB",0,,0,0,negatif
363,2022-10-20 09:28:19+00:00,Ligne1_RATP,"[Culture] Jusqu’au 22 octobre, découvrez le jazz sous toutes ses formes avec le festival Jazz sur Seine, organisé par @ParisJazzClub. 🎷 Plus de 180 concerts dans 25 clubs parisiens et franciliens. Plus d’infos sur cet événement #RATPpartenaire 👉 https://t.co/TLqQvBuioz #RATP https://t.co/rySycPT678",0,,0,0,negatif
364,2022-10-20 09:28:12+00:00,Ligne9_RATP,❌  le trafic est interrompu entre Michel-Ange – Auteuil et Porte de Saint-Cloud et reprendra vers 12h00.Cela fait suite à un incident d'exploitation sur la #Ligne9 #RATP,2,,1,0,negatif
365,2022-10-20 09:28:10+00:00,roofnai,"Rien qu’en lisant cette règle, on se rend compte que c’est pas possible. Elle a juste été écrite pour contourner l’obstacle réel empêchant toute nomination de #Castex à la tête de la #RATP. C’est une énorme magouille au sommet de l’Etat. Et ça passe … incroyable. https://t.co/luNNnl6dQ3",0,,0,0,negatif
366,2022-10-20 09:27:49+00:00,roofnai,"@paul_denton Rien qu’en lisant cette règle, on se rend compte que c’est pas possible. Elle a juste été écrite pour contourner l’obstacle réel empêchant toute nomination de #Castex à la tête de la #RATP. C’est une énorme magouille au sommet de l’Etat. Et ça passe … incroyable.",2,,1,0,negatif
367,2022-10-20 09:26:59+00:00,Next_Alert,❌ Le trafic est interrompu entre Balard et La Motte-Picquet – Grenelle et reprendra vers 11h50. Cela fait suite à un métro en panne à Balard sur la #Ligne8 #RATP RT @Ligne8_RATP,0,"Paris, France",0,0,negatif
368,2022-10-20 09:26:19+00:00,Ligne8_RATP,❌ Le trafic est interrompu entre Balard et La Motte-Picquet – Grenelle et reprendra vers 11h50. Cela fait suite à un métro en panne à Balard sur la #Ligne8 #RATP,2,,1,0,negatif
369,2022-10-20 09:25:50+00:00,Next_Alert,✅ Le trafic est rétabli sur l’ensemble de la #Ligne9 #RATP RT @Ligne9_RATP,0,"Paris, France",0,0,positif
370,2022-10-20 09:24:47+00:00,Ligne9_RATP,✅ Le trafic est rétabli sur l’ensemble de la #Ligne9 #RATP,2,,0,0,positif
371,2022-10-20 09:23:41+00:00,ThomFab5182,@CNEWS Il y a des métros dans le Gers? C'est nouveau ! Quel son ses compétences pour ce poste? La #RATP n'est pas sortie de l'auberge avec un directeur qui n'y connait absolument rien.,0,France,0,0,negatif
372,2022-10-20 09:23:31+00:00,Next_Alert,"⚠️En raison d'un incident technique, le train stationne entre Balard et Lourmel en direction de Créteil – Pointe du Lac sur la #ligne8 #RATP RT @Ligne8_RATP",0,"Paris, France",0,0,negatif
373,2022-10-20 09:22:40+00:00,Ligne8_RATP,"⚠️En raison d'un incident technique, le train stationne entre Balard et Lourmel en direction de Créteil – Pointe du Lac sur la #ligne8 #RATP",1,,1,0,negatif
374,2022-10-20 09:20:03+00:00,radioclassique,"#Politique : @JeanCASTEX a été nommé à la tête de la @RATPgroup par l'#Elysée

L'ex-Premier ministre a franchi l'étape de la @HATVP

@GTabard vous explique tout ⬇

#Castex #RATP

https://t.co/iZ85vkX3wg",0,"Paris, France",1,0,neutre
375,2022-10-20 09:19:14+00:00,Enjeuxafricains,"L'ex-1er ministre français, Jean Castex, nommé PDG de la #RATP par @EmmanuelMacron. Cet établissement public gère le métro #parisien dans lequel avait pris place il y a plusieurs semaines l'ancien locataire de l'hôtel de #Matignon. Ce dernier n'a pas ramé pour retrouver un emploi https://t.co/ENWr4pjFjU",5,,1,3,negatif
376,2022-10-20 09:18:10+00:00,noon451,Félicitations @JeanCASTEX  pour cette superbe promotion à la #RATP #PNG https://t.co/hWPLfnIy5P,0,Groenland,0,0,positif
377,2022-10-20 09:18:07+00:00,obmatel,"C'était une opération ""patron mystère"" 
#castex #RATP https://t.co/PAXkJ9QjtN",0,,0,0,negatif
378,2022-10-20 09:13:19+00:00,Next_Alert,"⚠️L'incident est terminé (intervention de la maintenance), le trafic reprend progressivement sur la #ligne9 #RATP RT @Ligne9_RATP",0,"Paris, France",0,0,positif
379,2022-10-20 09:13:09+00:00,Ligne9_RATP,"⚠️L'incident est terminé (intervention de la maintenance), le trafic reprend progressivement sur la #ligne9 #RATP",2,,2,0,positif
380,2022-10-20 09:09:55+00:00,Next_Alert,❌ le trafic est interrompu entre Porte de Saint-Cloud et Michel-Ange – Auteuil et reprendra vers 11h30. Cela fait suite à un incident d'exploitation à Michel-Ange – Auteuil et Porte de Saint-Cloud sur la #Ligne9 #RATP RT @Ligne9_RATP,0,"Paris, France",0,0,negatif
381,2022-10-20 09:08:57+00:00,Ligne9_RATP,❌ le trafic est interrompu entre Porte de Saint-Cloud et Michel-Ange – Auteuil et reprendra vers 11h30. Cela fait suite à un incident d'exploitation à Michel-Ange – Auteuil et Porte de Saint-Cloud sur la #Ligne9 #RATP,5,,1,0,negatif
382,2022-10-20 09:01:58+00:00,Next_Alert,✅ Le trafic est rétabli sur l’ensemble de la #Ligne6 #RATP RT @Ligne6_RATP,0,"Paris, France",0,0,positif
383,2022-10-20 09:01:19+00:00,Ligne6_RATP,✅ Le trafic est rétabli sur l’ensemble de la #Ligne6 #RATP,2,,0,0,positif
384,2022-10-20 09:00:01+00:00,pcf_94,"Mobilisé•es dans 7 villes du département pour la campagne transports initiée par les élus @GaucheComIDF pour refuser l'augmentation  du prix du passe Navigo et exiger des investissements pour des transports de qualité dans la région.
#PCF #RATP #SNCF #STOPGALERE #transports https://t.co/ckn0wvPuI1",27,"Ivry-sur-Seine, France",0,14,positif
385,2022-10-20 08:55:09+00:00,Next_Alert,"⚠️En raison d'un incident technique à Place d'Italie, le trafic est perturbé sur la #ligne6 #RATP RT @Ligne6_RATP",0,"Paris, France",0,0,negatif
386,2022-10-20 08:54:04+00:00,Henri_Chassagne,"🚞#transports #iledefrance #RATP
Pour des transports de qualité ! 
Signons la pétition : https://t.co/56uDusadUd https://t.co/5mtKN8UQuJ",6,Val-de-Marne (France),0,2,positif
387,2022-10-20 08:53:57+00:00,Ligne6_RATP,"⚠️En raison d'un incident technique à Place d'Italie, le trafic est perturbé sur la #ligne6 #RATP",5,,1,0,negatif
388,2022-10-20 08:45:47+00:00,fayau1,"#INFO #trafic #RATP #SNCF #APTR ,c'est avec @Plusdetrains @Arn_Bertrand ... TB explication https://t.co/9pPc7DshKr",0,Asnières ile-de-France France ,0,0,negatif
389,2022-10-20 08:36:36+00:00,jphtwittes,"La #Borne excelle dans l’utilisation du 49.3 comme tout bon socialiste 😂 Ils sont recordman de cet article anti-démocratique 😂🖐️⚡️
.
Passer en force le budget, sympa non ?!? 😂💥 
.
#Renaissance #PS #article493 #pareilpourlesretraites #reformes #Macron #Castex #RATP #Politique https://t.co/cbU8cqks4K",2,Paris 8ème ardt. ,0,1,neutre
390,2022-10-20 08:36:07+00:00,jphnomade,"La #Borne excelle dans l’utilisation du 49.3 comme tout bon socialiste 😂 Ils sont recordman de cet article anti-démocratique 😂🖐️
.
Passer en force le budget, sympa non ?!? 😂💥 
.
#Renaissance #PS #article493 #pareilpourlesretraites #reformes #Macron #Castex #RATP #Politique https://t.co/O6WhixYKda",0,Paris 8ème.,0,0,neutre
391,2022-10-20 08:21:30+00:00,LiseSimon14,"@MathildePanot Un long fleuve tranquille la gestion de la #RATP, c est vrai…",1,,0,0,positif
392,2022-10-20 08:20:28+00:00,Ligne4_RATP,"[Billettique] Nouvelle étape dans la modernisation des titres de transport! Depuis le 13 octobre, 180 stations arrêtent progressivement la vente de carnets de tickets t+ en carton. Découvrez les alternatives simples et pratiques ➡️ https://t.co/v2s1BsPQtU
#RATP pour @IDFmobilites https://t.co/9KQksR4N4W",5,,0,2,neutre
393,2022-10-20 08:19:33+00:00,Ligne11_RATP,"[Port du masque 😷] Chers voyageurs, conservons les bonnes habitudes. Le port du #masque est fortement recommandé sur l’ensemble du réseau Île-de-France Mobilités exploité par la #RATP.
Plus d’infos 👉 https://t.co/KPAgRpjBl1 https://t.co/pKUUVvq5NH",2,,1,0,positif
394,2022-10-20 08:17:43+00:00,YannMarecProd,"On tombe sur la tête ! L’excellent @JeanCASTEX pressenti pour diriger la #RATP, ne pourra pas rentrer en contact avec les membres du gouvernement actuel. Pourquoi ? Parce qu’un lien de subordination existait quand il était Premier ministre. Pas simple de piloter. Ça va ramer… https://t.co/d8YDPggFHK",0,Montpellier,0,0,negatif
395,2022-10-20 08:14:23+00:00,MyTransitParis,Paris : La RATP annonce un trafic « perturbé » mardi dans les RER et bus - 20 Minutes #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/Wl9GDCj4mH,0,"Paris, France",0,0,neutre
396,2022-10-20 08:14:22+00:00,MyTransitParis,La RATP invite La Maison Européenne de la Photographie et son exposition Journal ukrainien de Boris Mikhaïlov dans 12 de ses stations et gares - Culture - RATP #Paris #Transport #RATP #RER #Transilien #SNFC https://t.co/tldkPtchsa,0,"Paris, France",0,0,neutre
397,2022-10-20 08:11:32+00:00,RedChanelRed,"@benjaminhaddad Connaissez vs la force de #castex ? c'est la destruction, la ruine... Nous l'avons déjà vu à l'oeuvre avec le secteur de la santé, donc peut déjà compter sur lui pour le démantèlement de la #RATP 
Encore bravo !! 🤡🤡",0,Metz,0,0,positif
398,2022-10-20 08:08:24+00:00,EmmanuelChaunu,Publié aujourd’hui dans @unionardennais @jcastexpm #ratp #ElisabethBorne #49.3 #actu #dessindepresse https://t.co/ONuoAIdslA,893,France,15,260,negatif
399,2022-10-20 07:49:29+00:00,bestBond_87,"Avant, il y avait le CM de @Decathlon. 
Maintenant il y a celui de @M6 ! #RATP #Castex #PatronIncognito https://t.co/XeE5c9IM5a https://t.co/aXPY7Fd5Wt",0,Dans mes rêves,0,0,negatif
400,2022-10-20 07:49:18+00:00,uce_iledefrance,#RATP la photo de @JeanCASTEX dans le métro fait le tour de la Place ;-) https://t.co/KVuawtNxJl,0,,0,0,negatif
401,2022-10-20 07:46:57+00:00,Ligne2_RATP,"[Billettique] Nouvelle étape dans la modernisation des titres de transport! Depuis le 13 octobre, 180 stations arrêtent progressivement la vente de carnets de tickets t+ en carton. Découvrez les alternatives simples et pratiques ➡️ https://t.co/ki39bW519m
#RATP pour @IDFmobilites https://t.co/AAoyJFEful",1,,0,0,neutre
402,2022-10-20 07:46:34+00:00,EricROCHEBLAVE,Une salariée de la #RATP n’est pas fautive de refuser de dire « je le jure » en raison de sa foi chrétienne https://t.co/X2VOD701z0 #serment https://t.co/8UZwkLIdex,0,Montpellier,0,0,negatif
403,2022-10-20 07:46:09+00:00,T8_RATP,"[Billettique] Nouvelle étape dans la modernisation des titres de transport! Depuis le 13 octobre, 180 stations arrêtent progressivement la vente de carnets de tickets t+ en carton. Découvrez les alternatives simples et pratiques ➡️ https://t.co/yLWdcSsJDb
#RATP pour @IDFmobilites https://t.co/ykcfYKnd79",1,,0,0,neutre
404,2022-10-20 07:46:02+00:00,Next_Alert,✅ Le trafic est rétabli sur l’ensemble de la #Ligne11 #RATP RT @Ligne11_RATP,0,"Paris, France",0,0,positif
405,2022-10-20 07:45:31+00:00,Ligne11_RATP,✅ Le trafic est rétabli sur l’ensemble de la #Ligne11 #RATP,2,,0,0,positif
406,2022-10-20 07:44:50+00:00,T6_RATP,"[👜 Bagage oublié] Lorsque vous montez ou descendez du tramway, pensez bien à vérifier que vous avez toutes vos affaires avec vous. #bagageoubliétraficperturbé #RATP https://t.co/w5Z8HquRez",3,,0,0,neutre
407,2022-10-20 07:43:57+00:00,Ligne12_RATP,"[👜 Bagage oublié] Lorsque vous montez ou descendez du métro, pensez bien à vérifier que vous avez toutes vos affaires avec vous. #bagageoubliétraficperturbé #RATP https://t.co/z7kZBvGFsy",3,,1,0,neutre
408,2022-10-20 07:43:40+00:00,ArcueilBruit,"@STaillePolian @ChMetairie @Prefet94 @ARS_IDF 
N'oublions pas que le chantier #RATP d'#Arcueil exploite nombre de machines industrielles au #diesel et fonctionnant pdt des heures sous nos fenêtres. 
Bac philo : Quand l'intérêt général érigé en dogme dégrade la santé des habitants",0,Arcueil (94110),1,0,negatif
